subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,cluster,pre_post,flow_peak
55,1,2,4,1,3,2,1,2,0.498139630463801
56,1,2,4,1,3,2,1,1,0.498016353218788
56,1,2,4,1,3,2,1,2,0.501570190807209
57,1,2,4,1,3,2,1,1,0.498012016601048
57,1,2,4,1,3,2,1,2,0.499204359714715
58,1,2,4,1,3,2,1,1,0.499314583817567
58,1,2,4,1,3,2,1,2,0.50327782219756
59,1,2,4,1,3,2,1,1,0.502174818780678
59,1,2,4,1,3,2,1,2,0.506194818771084
1,1,3,1,2,0,2,1,1,0.488397218985439
1,1,3,1,2,0,2,1,2,0.487082952811937
2,1,3,1,2,0,2,1,1,0.48814982760591
3,1,3,1,2,0,2,1,2,0.480735533013334
4,1,3,1,2,0,2,1,1,0.472139957386835
4,1,3,1,2,0,2,1,2,0.471855001159436
5,1,3,1,2,0,2,1,1,0.47599945512087
5,1,3,1,2,0,2,1,2,0.466024802558815
6,1,3,1,2,0,2,1,1,0.475469467475348
6,1,3,1,2,0,2,1,2,0.465152791041095
7,1,3,1,2,0,2,1,1,0.47803287002847
7,1,3,1,2,0,2,1,2,0.475067148105733
8,1,3,1,2,0,2,1,1,0.467024512065808
9,1,3,1,2,0,2,1,1,0.481575699729742
9,1,3,1,2,0,2,1,2,0.466192793599936
11,1,3,1,2,0,2,1,1,0.483541700101506
11,1,3,1,2,0,2,1,2,0.470895877085517
12,1,3,1,2,0,2,1,1,0.465990656246254
13,1,3,1,2,0,2,1,1,0.464097160420071
35,1,3,1,2,0,2,1,1,0.464550873812431
40,1,3,1,2,0,2,1,1,0.468359985607424
41,1,3,1,2,0,2,1,1,0.469056226907846
43,1,3,1,2,0,2,1,1,0.46473327850582
44,1,3,1,2,0,2,1,1,0.474468727990056
44,1,3,1,2,0,2,1,2,0.470958664797969
45,1,3,1,2,0,2,1,1,0.476496094681371
45,1,3,1,2,0,2,1,2,0.465178033702562
46,1,3,1,2,0,2,1,1,0.480669221515383
46,1,3,1,2,0,2,1,2,0.473106895539556
47,1,3,1,2,0,2,1,1,0.47657079293392
47,1,3,1,2,0,2,1,2,0.468035335957378
48,1,3,1,2,0,2,1,1,0.489422851412403
48,1,3,1,2,0,2,1,2,0.472713912589476
49,1,3,1,2,0,2,1,1,0.467609721143931
50,1,3,1,2,0,2,1,1,0.47817269771158
50,1,3,1,2,0,2,1,2,0.469492088621344
51,1,3,1,2,0,2,1,1,0.470919724701801
52,1,3,1,2,0,2,1,1,0.470842276593521
53,1,3,1,2,0,2,1,1,0.477105330126743
53,1,3,1,2,0,2,1,2,0.490856751104393
54,1,3,1,2,0,2,1,1,0.468350289088282
55,1,3,1,2,0,2,1,1,0.477509137494241
55,1,3,1,2,0,2,1,2,0.473238211970733
56,1,3,1,2,0,2,1,1,0.477042268813218
56,1,3,1,2,0,2,1,2,0.46672257900642
57,1,3,1,2,0,2,1,1,0.486107806714628
57,1,3,1,2,0,2,1,2,0.480524564582978
58,1,3,1,2,0,2,1,1,0.478858142806688
59,1,3,1,2,0,2,1,1,0.485391342065273
59,1,3,1,2,0,2,1,2,0.477018205703138
1,1,3,2,2,1,1,1,1,0.487739954828611
1,1,3,2,2,1,1,1,2,0.484972804477489
2,1,3,2,2,1,1,1,1,0.477587564825668
3,1,3,2,2,1,1,1,1,0.47312968226243
3,1,3,2,2,1,1,1,2,0.482562615702147
4,1,3,2,2,1,1,1,1,0.478879025250031
4,1,3,2,2,1,1,1,2,0.476870374104279
5,1,3,2,2,1,1,1,1,0.477348367904137
5,1,3,2,2,1,1,1,2,0.468486277157718
6,1,3,2,2,1,1,1,1,0.48106403766129
6,1,3,2,2,1,1,1,2,0.474573952137539
7,1,3,2,2,1,1,1,1,0.481741921734255
7,1,3,2,2,1,1,1,2,0.47737974174703
8,1,3,2,2,1,1,1,1,0.478410488301704
8,1,3,2,2,1,1,1,2,0.467220853388398
9,1,3,2,2,1,1,1,1,0.48283063380977
9,1,3,2,2,1,1,1,2,0.470852053000351
10,1,3,2,2,1,1,1,1,0.465130476373541
10,1,3,2,2,1,1,1,2,0.464494002666225
11,1,3,2,2,1,1,1,1,0.484066145271941
11,1,3,2,2,1,1,1,2,0.474929317776269
12,1,3,2,2,1,1,1,1,0.472115351429959
13,1,3,2,2,1,1,1,1,0.466993002182778
17,1,3,2,2,1,1,1,1,0.476544901099639
17,1,3,2,2,1,1,1,2,0.480370530941698
18,1,3,2,2,1,1,1,1,0.482645206420227
18,1,3,2,2,1,1,1,2,0.483978520123301
23,1,3,2,2,1,1,1,1,0.485219651637976
23,1,3,2,2,1,1,1,2,0.48288071565908
28,1,3,2,2,1,1,1,1,0.481193310792864
28,1,3,2,2,1,1,1,2,0.477471393325535
29,1,3,2,2,1,1,1,1,0.482063003664809
29,1,3,2,2,1,1,1,2,0.482521782972675
33,1,3,2,2,1,1,1,1,0.482053547476966
33,1,3,2,2,1,1,1,2,0.475291948379873
35,1,3,2,2,1,1,1,1,0.464070606479885
36,1,3,2,2,1,1,1,1,0.465207857595
39,1,3,2,2,1,1,1,1,0.464539442493616
40,1,3,2,2,1,1,1,1,0.473182873277452
40,1,3,2,2,1,1,1,2,0.466192600037815
41,1,3,2,2,1,1,1,1,0.473428886127627
41,1,3,2,2,1,1,1,2,0.46793494408427
42,1,3,2,2,1,1,1,1,0.464522287825131
42,1,3,2,2,1,1,1,2,0.465254322147845
43,1,3,2,2,1,1,1,1,0.468088244661917
44,1,3,2,2,1,1,1,1,0.48740796096301
44,1,3,2,2,1,1,1,2,0.487112653845493
45,1,3,2,2,1,1,1,1,0.475773271422848
45,1,3,2,2,1,1,1,2,0.473104294341155
46,1,3,2,2,1,1,1,1,0.487874622449292
46,1,3,2,2,1,1,1,2,0.485657165967008
47,1,3,2,2,1,1,1,1,0.486583476448758
47,1,3,2,2,1,1,1,2,0.48180100143171
48,1,3,2,2,1,1,1,1,0.489997057253499
48,1,3,2,2,1,1,1,2,0.479150861903178
49,1,3,2,2,1,1,1,1,0.470482324271247
50,1,3,2,2,1,1,1,1,0.47985165525404
50,1,3,2,2,1,1,1,2,0.470260340086368
51,1,3,2,2,1,1,1,1,0.474013906473859
51,1,3,2,2,1,1,1,2,0.466622226879519
52,1,3,2,2,1,1,1,1,0.475336266098606
53,1,3,2,2,1,1,1,1,0.486949640939048
53,1,3,2,2,1,1,1,2,0.476572587760699
54,1,3,2,2,1,1,1,1,0.475116709970968
54,1,3,2,2,1,1,1,2,0.470599479453667
55,1,3,2,2,1,1,1,1,0.481562896949795
55,1,3,2,2,1,1,1,2,0.476862255795403
56,1,3,2,2,1,1,1,1,0.48203007973156
56,1,3,2,2,1,1,1,2,0.472306219057808
57,1,3,2,2,1,1,1,1,0.486335149341299
57,1,3,2,2,1,1,1,2,0.484145988825918
58,1,3,2,2,1,1,1,1,0.481512814239666
58,1,3,2,2,1,1,1,2,0.473552389956882
59,1,3,2,2,1,1,1,1,0.486068492806327
59,1,3,2,2,1,1,1,2,0.481014232653335
1,1,3,4,2,3,1,1,1,0.508513056496528
1,1,3,4,2,3,1,1,2,0.510417412110087
2,1,3,4,2,3,1,1,1,0.502132698654937
3,1,3,4,2,3,1,1,1,0.515579386737267
3,1,3,4,2,3,1,1,2,0.509908210428311
4,1,3,4,2,3,1,1,1,0.504984162795302
4,1,3,4,2,3,1,1,2,0.505392231334769
5,1,3,4,2,3,1,1,1,0.501754733681439
5,1,3,4,2,3,1,1,2,0.509582984821944
6,1,3,4,2,3,1,1,1,0.5002584344291
6,1,3,4,2,3,1,1,2,0.499431688127453
7,1,3,4,2,3,1,1,1,0.496832601478117
7,1,3,4,2,3,1,1,2,0.499417782847091
8,1,3,4,2,3,1,1,1,0.49796619014402
8,1,3,4,2,3,1,1,2,0.502369863123904
9,1,3,4,2,3,1,1,1,0.496701296650043
9,1,3,4,2,3,1,1,2,0.507703745181135
10,1,3,4,2,3,1,1,1,0.505293383586077
10,1,3,4,2,3,1,1,2,0.512952885531022
11,1,3,4,2,3,1,1,1,0.503482106721077
11,1,3,4,2,3,1,1,2,0.510312690558059
12,1,3,4,2,3,1,1,1,0.508216709291419
12,1,3,4,2,3,1,1,2,0.511465289284312
15,1,3,4,2,3,1,1,1,0.513155235720377
15,1,3,4,2,3,1,1,2,0.514654212086661
16,1,3,4,2,3,1,1,1,0.511951312446494
16,1,3,4,2,3,1,1,2,0.508866238646457
17,1,3,4,2,3,1,1,1,0.488775879092743
17,1,3,4,2,3,1,1,2,0.492940258590561
18,1,3,4,2,3,1,1,1,0.473145412795315
18,1,3,4,2,3,1,1,2,0.488897585005884
21,1,3,4,2,3,1,1,1,0.509547413395041
21,1,3,4,2,3,1,1,2,0.513669733405047
22,1,3,4,2,3,1,1,1,0.511651989389443
22,1,3,4,2,3,1,1,2,0.512342857070774
23,1,3,4,2,3,1,1,1,0.489566038847527
23,1,3,4,2,3,1,1,2,0.49595603710761
26,1,3,4,2,3,1,1,1,0.501510536065924
26,1,3,4,2,3,1,1,2,0.509907073402764
28,1,3,4,2,3,1,1,1,0.490918851921251
28,1,3,4,2,3,1,1,2,0.492077851728496
29,1,3,4,2,3,1,1,1,0.500825841481049
29,1,3,4,2,3,1,1,2,0.49743755285291
31,1,3,4,2,3,1,1,1,0.514156774804985
33,1,3,4,2,3,1,1,1,0.493678145348877
33,1,3,4,2,3,1,1,2,0.492567237175577
34,1,3,4,2,3,1,1,1,0.507197749128072
34,1,3,4,2,3,1,1,2,0.50918497142578
35,1,3,4,2,3,1,1,1,0.496597644720315
36,1,3,4,2,3,1,1,1,0.512584572780423
37,1,3,4,2,3,1,1,1,0.512458988451402
39,1,3,4,2,3,1,1,1,0.499108993373976
39,1,3,4,2,3,1,1,2,0.502522284808322
40,1,3,4,2,3,1,1,1,0.509615558787319
40,1,3,4,2,3,1,1,2,0.512672809340607
41,1,3,4,2,3,1,1,1,0.505330923927858
41,1,3,4,2,3,1,1,2,0.512538483862084
42,1,3,4,2,3,1,1,1,0.512531327844079
42,1,3,4,2,3,1,1,2,0.502251383937784
43,1,3,4,2,3,1,1,1,0.506890559551291
44,1,3,4,2,3,1,1,1,0.493497700162711
44,1,3,4,2,3,1,1,2,0.495446597730878
45,1,3,4,2,3,1,1,1,0.499655341133879
45,1,3,4,2,3,1,1,2,0.507710151616802
46,1,3,4,2,3,1,1,1,0.499464113620826
46,1,3,4,2,3,1,1,2,0.502595308654922
47,1,3,4,2,3,1,1,1,0.496325559392003
47,1,3,4,2,3,1,1,2,0.493919308057632
48,1,3,4,2,3,1,1,1,0.477632583497468
48,1,3,4,2,3,1,1,2,0.494691393343257
49,1,3,4,2,3,1,1,1,0.502578700505269
50,1,3,4,2,3,1,1,1,0.512159847426608
50,1,3,4,2,3,1,1,2,0.507359613101148
51,1,3,4,2,3,1,1,1,0.510864954299777
52,1,3,4,2,3,1,1,1,0.508343531344103
52,1,3,4,2,3,1,1,2,0.511917128399403
53,1,3,4,2,3,1,1,1,0.501767693717606
53,1,3,4,2,3,1,1,2,0.477061022074769
54,1,3,4,2,3,1,1,1,0.503689551287218
54,1,3,4,2,3,1,1,2,0.504000682979169
55,1,3,4,2,3,1,1,1,0.496028040022874
55,1,3,4,2,3,1,1,2,0.500606638696818
56,1,3,4,2,3,1,1,1,0.497998506257868
56,1,3,4,2,3,1,1,2,0.504476732473896
57,1,3,4,2,3,1,1,1,0.498652068897649
57,1,3,4,2,3,1,1,2,0.50082338036557
58,1,3,4,2,3,1,1,1,0.500040787310976
58,1,3,4,2,3,1,1,2,0.502411621935721
59,1,3,4,2,3,1,1,1,0.501857006576087
59,1,3,4,2,3,1,1,2,0.506413702375516
1,1,4,1,3,0,3,1,1,0.488386127043514
1,1,4,1,3,0,3,1,2,0.485926362332063
2,1,4,1,3,0,3,1,1,0.483933665350553
3,1,4,1,3,0,3,1,2,0.47675281549585
4,1,4,1,3,0,3,1,1,0.470442232219121
4,1,4,1,3,0,3,1,2,0.470390720957222
5,1,4,1,3,0,3,1,1,0.47330896934125
6,1,4,1,3,0,3,1,1,0.475040126917547
6,1,4,1,3,0,3,1,2,0.464054991664582
7,1,4,1,3,0,3,1,1,0.476470752149459
7,1,4,1,3,0,3,1,2,0.471568332049608
8,1,4,1,3,0,3,1,1,0.467197554703141
9,1,4,1,3,0,3,1,1,0.480312278865275
9,1,4,1,3,0,3,1,2,0.464893638542771
11,1,4,1,3,0,3,1,1,0.48217068842719
11,1,4,1,3,0,3,1,2,0.469979712658479
12,1,4,1,3,0,3,1,1,0.464549777523132
13,1,4,1,3,0,3,1,1,0.464215215503001
35,1,4,1,3,0,3,1,1,0.466100808157554
40,1,4,1,3,0,3,1,1,0.466913642810464
41,1,4,1,3,0,3,1,1,0.467872006988418
44,1,4,1,3,0,3,1,1,0.472591472477084
44,1,4,1,3,0,3,1,2,0.466826614525871
45,1,4,1,3,0,3,1,1,0.475725299093744
46,1,4,1,3,0,3,1,1,0.478694676966475
46,1,4,1,3,0,3,1,2,0.470991042853723
47,1,4,1,3,0,3,1,1,0.474869321742872
47,1,4,1,3,0,3,1,2,0.467190863387499
48,1,4,1,3,0,3,1,1,0.471028517132286
49,1,4,1,3,0,3,1,1,0.465094695419991
50,1,4,1,3,0,3,1,1,0.474238705567083
50,1,4,1,3,0,3,1,2,0.472160142947308
51,1,4,1,3,0,3,1,1,0.46763670082075
52,1,4,1,3,0,3,1,1,0.468645750400244
53,1,4,1,3,0,3,1,1,0.483089661941036
53,1,4,1,3,0,3,1,2,0.490027462157624
54,1,4,1,3,0,3,1,1,0.471743402542213
55,1,4,1,3,0,3,1,1,0.478748724563289
55,1,4,1,3,0,3,1,2,0.474790339714044
56,1,4,1,3,0,3,1,1,0.474011179121365
56,1,4,1,3,0,3,1,2,0.465875940815427
57,1,4,1,3,0,3,1,1,0.486509095751437
57,1,4,1,3,0,3,1,2,0.480286022945258
58,1,4,1,3,0,3,1,1,0.477204642876513
59,1,4,1,3,0,3,1,1,0.483652812880891
59,1,4,1,3,0,3,1,2,0.477936411655094
1,1,4,2,3,1,2,1,1,0.487969224936292
1,1,4,2,3,1,2,1,2,0.484206070221756
2,1,4,2,3,1,2,1,1,0.476730164614991
2,1,4,2,3,1,2,1,2,0.468775127412858
3,1,4,2,3,1,2,1,2,0.478637460423549
4,1,4,2,3,1,2,1,1,0.477454366026374
4,1,4,2,3,1,2,1,2,0.47625346313246
5,1,4,2,3,1,2,1,1,0.476217247175454
5,1,4,2,3,1,2,1,2,0.466194904518939
6,1,4,2,3,1,2,1,1,0.481013052815706
6,1,4,2,3,1,2,1,2,0.474777272153452
7,1,4,2,3,1,2,1,1,0.479212483484377
7,1,4,2,3,1,2,1,2,0.474771072696893
8,1,4,2,3,1,2,1,1,0.477343281928023
8,1,4,2,3,1,2,1,2,0.467347376098162
9,1,4,2,3,1,2,1,1,0.481319158268824
9,1,4,2,3,1,2,1,2,0.468405875482775
10,1,4,2,3,1,2,1,1,0.466057431714497
10,1,4,2,3,1,2,1,2,0.466673884777456
11,1,4,2,3,1,2,1,1,0.483046088716299
11,1,4,2,3,1,2,1,2,0.474833000817723
12,1,4,2,3,1,2,1,1,0.470806851120337
13,1,4,2,3,1,2,1,1,0.468403747324812
17,1,4,2,3,1,2,1,1,0.478153319042693
17,1,4,2,3,1,2,1,2,0.479925175344454
18,1,4,2,3,1,2,1,1,0.483696335954272
18,1,4,2,3,1,2,1,2,0.482459762798516
23,1,4,2,3,1,2,1,1,0.480266364866349
23,1,4,2,3,1,2,1,2,0.482253607356443
28,1,4,2,3,1,2,1,1,0.480788372615291
28,1,4,2,3,1,2,1,2,0.476181270081229
29,1,4,2,3,1,2,1,1,0.483208603700938
29,1,4,2,3,1,2,1,2,0.481944643336882
33,1,4,2,3,1,2,1,1,0.482449468665993
33,1,4,2,3,1,2,1,2,0.474033762905189
35,1,4,2,3,1,2,1,1,0.466012297052062
36,1,4,2,3,1,2,1,1,0.465056211611944
40,1,4,2,3,1,2,1,1,0.470853883591038
40,1,4,2,3,1,2,1,2,0.465209856157737
41,1,4,2,3,1,2,1,1,0.472534142629681
41,1,4,2,3,1,2,1,2,0.464439018946548
43,1,4,2,3,1,2,1,1,0.466072059999602
44,1,4,2,3,1,2,1,1,0.485624030191318
44,1,4,2,3,1,2,1,2,0.48294116757268
45,1,4,2,3,1,2,1,1,0.477230072922223
45,1,4,2,3,1,2,1,2,0.470438716682683
46,1,4,2,3,1,2,1,1,0.486019405701545
46,1,4,2,3,1,2,1,2,0.484722650028818
47,1,4,2,3,1,2,1,1,0.485178025949285
47,1,4,2,3,1,2,1,2,0.480124546501512
48,1,4,2,3,1,2,1,1,0.478644041013641
48,1,4,2,3,1,2,1,2,0.472718923402144
49,1,4,2,3,1,2,1,1,0.472670269103863
50,1,4,2,3,1,2,1,1,0.479489465412712
50,1,4,2,3,1,2,1,2,0.468692404616703
51,1,4,2,3,1,2,1,1,0.471449419248697
52,1,4,2,3,1,2,1,1,0.478839851237539
52,1,4,2,3,1,2,1,2,0.464758261701109
53,1,4,2,3,1,2,1,1,0.490579623504657
53,1,4,2,3,1,2,1,2,0.465278970548995
54,1,4,2,3,1,2,1,1,0.477378985567815
54,1,4,2,3,1,2,1,2,0.469802572229873
55,1,4,2,3,1,2,1,1,0.483602197480976
55,1,4,2,3,1,2,1,2,0.477814053606124
56,1,4,2,3,1,2,1,1,0.479899421808522
56,1,4,2,3,1,2,1,2,0.47201211431063
57,1,4,2,3,1,2,1,1,0.486415776089374
57,1,4,2,3,1,2,1,2,0.483187014071791
58,1,4,2,3,1,2,1,1,0.480802138734258
58,1,4,2,3,1,2,1,2,0.471496281353399
59,1,4,2,3,1,2,1,1,0.485606753242672
59,1,4,2,3,1,2,1,2,0.480754405142018
1,1,4,3,3,2,1,1,1,0.489182794952665
1,1,4,3,3,2,1,1,2,0.486290557379898
2,1,4,3,3,2,1,1,1,0.481557968740251
2,1,4,3,3,2,1,1,2,0.46725925682683
3,1,4,3,3,2,1,1,1,0.476372681666816
3,1,4,3,3,2,1,1,2,0.491462761414871
4,1,4,3,3,2,1,1,1,0.478577086304563
4,1,4,3,3,2,1,1,2,0.480503342972759
5,1,4,3,3,2,1,1,1,0.481283158221836
5,1,4,3,3,2,1,1,2,0.479032154523255
6,1,4,3,3,2,1,1,1,0.479140625275533
6,1,4,3,3,2,1,1,2,0.479848988095081
7,1,4,3,3,2,1,1,1,0.485753098136672
7,1,4,3,3,2,1,1,2,0.481172305990154
8,1,4,3,3,2,1,1,1,0.480531972153536
8,1,4,3,3,2,1,1,2,0.478174985300804
9,1,4,3,3,2,1,1,1,0.48380618498538
9,1,4,3,3,2,1,1,2,0.477378901348477
10,1,4,3,3,2,1,1,1,0.477121941782226
10,1,4,3,3,2,1,1,2,0.474104250339003
11,1,4,3,3,2,1,1,1,0.484294772839447
11,1,4,3,3,2,1,1,2,0.481713765771819
12,1,4,3,3,2,1,1,1,0.47800351021929
12,1,4,3,3,2,1,1,2,0.473747818537934
13,1,4,3,3,2,1,1,1,0.476064828734001
13,1,4,3,3,2,1,1,2,0.469150423458864
14,1,4,3,3,2,1,1,1,0.473572021235186
14,1,4,3,3,2,1,1,2,0.470252151415155
15,1,4,3,3,2,1,1,1,0.471712626135345
15,1,4,3,3,2,1,1,2,0.472281805185025
16,1,4,3,3,2,1,1,1,0.472428765119511
16,1,4,3,3,2,1,1,2,0.475583469789795
17,1,4,3,3,2,1,1,1,0.479694779214228
17,1,4,3,3,2,1,1,2,0.47813199131525
18,1,4,3,3,2,1,1,1,0.487213355015639
18,1,4,3,3,2,1,1,2,0.471891187223156
19,1,4,3,3,2,1,1,1,0.46956797430855
19,1,4,3,3,2,1,1,2,0.46606828397809
20,1,4,3,3,2,1,1,1,0.464351908781451
20,1,4,3,3,2,1,1,2,0.469724147007936
21,1,4,3,3,2,1,1,1,0.481586911176782
21,1,4,3,3,2,1,1,2,0.473688223922081
22,1,4,3,3,2,1,1,1,0.475711650386839
22,1,4,3,3,2,1,1,2,0.47494222540886
23,1,4,3,3,2,1,1,1,0.47686114413441
23,1,4,3,3,2,1,1,2,0.467182364895745
24,1,4,3,3,2,1,1,1,0.465940134747235
24,1,4,3,3,2,1,1,2,0.466009241063645
25,1,4,3,3,2,1,1,1,0.471257768207747
25,1,4,3,3,2,1,1,2,0.465855013881237
26,1,4,3,3,2,1,1,1,0.477456525109445
26,1,4,3,3,2,1,1,2,0.470336053600721
27,1,4,3,3,2,1,1,1,0.474839304386306
27,1,4,3,3,2,1,1,2,0.469349389958281
28,1,4,3,3,2,1,1,1,0.474573668260588
28,1,4,3,3,2,1,1,2,0.473860572414097
29,1,4,3,3,2,1,1,1,0.476498005388272
29,1,4,3,3,2,1,1,2,0.47363853001729
30,1,4,3,3,2,1,1,1,0.476744194083582
30,1,4,3,3,2,1,1,2,0.472546706288124
31,1,4,3,3,2,1,1,1,0.477544965736135
31,1,4,3,3,2,1,1,2,0.473866377044363
32,1,4,3,3,2,1,1,1,0.4735949403245
32,1,4,3,3,2,1,1,2,0.470816900592447
33,1,4,3,3,2,1,1,1,0.479555652312698
33,1,4,3,3,2,1,1,2,0.484874430527181
34,1,4,3,3,2,1,1,1,0.475045129395306
34,1,4,3,3,2,1,1,2,0.476226509106089
35,1,4,3,3,2,1,1,1,0.477903123444082
35,1,4,3,3,2,1,1,2,0.468430765451212
36,1,4,3,3,2,1,1,1,0.477550653664701
36,1,4,3,3,2,1,1,2,0.469964737832463
37,1,4,3,3,2,1,1,1,0.483863691617675
37,1,4,3,3,2,1,1,2,0.478802255752145
38,1,4,3,3,2,1,1,1,0.482827571428675
38,1,4,3,3,2,1,1,2,0.467760507705653
39,1,4,3,3,2,1,1,1,0.481476457032261
39,1,4,3,3,2,1,1,2,0.476276629031873
40,1,4,3,3,2,1,1,1,0.482236623350671
40,1,4,3,3,2,1,1,2,0.479108041935611
41,1,4,3,3,2,1,1,1,0.479039477244885
41,1,4,3,3,2,1,1,2,0.471940222565896
42,1,4,3,3,2,1,1,1,0.485459177011079
42,1,4,3,3,2,1,1,2,0.483800885469035
43,1,4,3,3,2,1,1,1,0.480028361921549
43,1,4,3,3,2,1,1,2,0.472620771984335
44,1,4,3,3,2,1,1,1,0.480322895058096
44,1,4,3,3,2,1,1,2,0.475519673774524
45,1,4,3,3,2,1,1,1,0.48613010429587
45,1,4,3,3,2,1,1,2,0.483490746013342
46,1,4,3,3,2,1,1,1,0.479668417092788
46,1,4,3,3,2,1,1,2,0.476467649335639
47,1,4,3,3,2,1,1,1,0.477422901331347
47,1,4,3,3,2,1,1,2,0.479367097256525
48,1,4,3,3,2,1,1,1,0.513570277930569
48,1,4,3,3,2,1,1,2,0.505228760178295
49,1,4,3,3,2,1,1,1,0.485481775950082
49,1,4,3,3,2,1,1,2,0.487970453153444
50,1,4,3,3,2,1,1,1,0.480707996127692
50,1,4,3,3,2,1,1,2,0.478991078787012
51,1,4,3,3,2,1,1,1,0.474184109920827
51,1,4,3,3,2,1,1,2,0.472122383564309
52,1,4,3,3,2,1,1,1,0.481474919335168
52,1,4,3,3,2,1,1,2,0.475194567135622
53,1,4,3,3,2,1,1,1,0.496614022015298
53,1,4,3,3,2,1,1,2,0.480625247282425
54,1,4,3,3,2,1,1,1,0.476349639872894
54,1,4,3,3,2,1,1,2,0.476065036619982
55,1,4,3,3,2,1,1,1,0.482417051603595
55,1,4,3,3,2,1,1,2,0.47449758497915
56,1,4,3,3,2,1,1,1,0.485179151890391
56,1,4,3,3,2,1,1,2,0.477347976215604
57,1,4,3,3,2,1,1,1,0.486649837068143
57,1,4,3,3,2,1,1,2,0.486957269260534
58,1,4,3,3,2,1,1,1,0.482099863575249
58,1,4,3,3,2,1,1,2,0.483846258798331
59,1,4,3,3,2,1,1,1,0.489605411949137
59,1,4,3,3,2,1,1,2,0.488190818089449
1,2,1,2,1,0,1,1,1,0.489957502562182
1,2,1,2,1,0,1,1,2,0.487338698696102
2,2,1,2,1,0,1,1,1,0.483369517689492
2,2,1,2,1,0,1,1,2,0.476755184249342
3,2,1,2,1,0,1,1,1,0.47536941743151
3,2,1,2,1,0,1,1,2,0.482066208561815
4,2,1,2,1,0,1,1,1,0.478085857519916
4,2,1,2,1,0,1,1,2,0.477319831574888
5,2,1,2,1,0,1,1,1,0.485997391639931
5,2,1,2,1,0,1,1,2,0.47736462842675
6,2,1,2,1,0,1,1,1,0.486753858946476
6,2,1,2,1,0,1,1,2,0.483747092126743
7,2,1,2,1,0,1,1,1,0.483770568534128
7,2,1,2,1,0,1,1,2,0.476975165617169
8,2,1,2,1,0,1,1,1,0.480442764040338
8,2,1,2,1,0,1,1,2,0.466810954087169
9,2,1,2,1,0,1,1,1,0.48267927148505
9,2,1,2,1,0,1,1,2,0.477708788249503
10,2,1,2,1,0,1,1,1,0.474728552426698
10,2,1,2,1,0,1,1,2,0.464737295999533
11,2,1,2,1,0,1,1,1,0.488086034298976
11,2,1,2,1,0,1,1,2,0.482466169933975
12,2,1,2,1,0,1,1,1,0.477962426423236
12,2,1,2,1,0,1,1,2,0.468681781874013
13,2,1,2,1,0,1,1,1,0.474620352397394
14,2,1,2,1,0,1,1,1,0.465776803519864
17,2,1,2,1,0,1,1,1,0.478695880685914
17,2,1,2,1,0,1,1,2,0.476448131261351
18,2,1,2,1,0,1,1,1,0.485375652393537
18,2,1,2,1,0,1,1,2,0.484068486359703
19,2,1,2,1,0,1,1,1,0.466402451387797
23,2,1,2,1,0,1,1,1,0.486321291376714
23,2,1,2,1,0,1,1,2,0.483728994060206
24,2,1,2,1,0,1,1,1,0.46885679629245
27,2,1,2,1,0,1,1,1,0.472033441270243
27,2,1,2,1,0,1,1,2,0.468824925715299
28,2,1,2,1,0,1,1,1,0.482368215952187
28,2,1,2,1,0,1,1,2,0.478811466773085
29,2,1,2,1,0,1,1,1,0.489503887959787
29,2,1,2,1,0,1,1,2,0.489126270244674
30,2,1,2,1,0,1,1,1,0.470943020986823
31,2,1,2,1,0,1,1,1,0.47286143704983
31,2,1,2,1,0,1,1,2,0.465017448740562
32,2,1,2,1,0,1,1,1,0.474627890076681
32,2,1,2,1,0,1,1,2,0.468948412155475
33,2,1,2,1,0,1,1,1,0.486177465432791
33,2,1,2,1,0,1,1,2,0.480452860232359
34,2,1,2,1,0,1,1,1,0.46721980990801
35,2,1,2,1,0,1,1,1,0.481706364049808
35,2,1,2,1,0,1,1,2,0.465939739887474
36,2,1,2,1,0,1,1,1,0.468545579846676
39,2,1,2,1,0,1,1,1,0.469391237968436
39,2,1,2,1,0,1,1,2,0.468106843258716
40,2,1,2,1,0,1,1,1,0.478966570221662
40,2,1,2,1,0,1,1,2,0.472823641569198
41,2,1,2,1,0,1,1,1,0.477478560664554
41,2,1,2,1,0,1,1,2,0.471483398237863
42,2,1,2,1,0,1,1,1,0.476433060179229
42,2,1,2,1,0,1,1,2,0.467360466006643
43,2,1,2,1,0,1,1,1,0.474245340180198
43,2,1,2,1,0,1,1,2,0.46602117081602
44,2,1,2,1,0,1,1,1,0.485179344600513
44,2,1,2,1,0,1,1,2,0.479637921275501
45,2,1,2,1,0,1,1,1,0.481294168311403
45,2,1,2,1,0,1,1,2,0.475443816076999
46,2,1,2,1,0,1,1,1,0.488353126668769
46,2,1,2,1,0,1,1,2,0.4838988521518
47,2,1,2,1,0,1,1,1,0.488151018801448
47,2,1,2,1,0,1,1,2,0.483626806911793
48,2,1,2,1,0,1,1,1,0.498764515530253
48,2,1,2,1,0,1,1,2,0.477731280819692
49,2,1,2,1,0,1,1,1,0.483257953084385
49,2,1,2,1,0,1,1,2,0.477585154953511
50,2,1,2,1,0,1,1,1,0.484470665404751
50,2,1,2,1,0,1,1,2,0.478269568069657
51,2,1,2,1,0,1,1,1,0.479738243495957
